device,local,real0,im0,real1,im1,real2,im2,real3,im3,real4,im4,real5,im5,real6,im6,real7,im7,real8,im8,real9,im9,real10,im10,real11,im11,real12,im12,real13,im13,real14,im14,real15,im15,real16,im16,real17,im17,real18,im18,real19,im19,real20,im20,real21,im21,real22,im22,real23,im23,real24,im24,real25,im25,real26,im26,real27,im27,real28,im28,real29,im29,real30,im30,real31,im31,real32,im32,real33,im33,real34,im34,real35,im35,real36,im36,real37,im37,real38,im38,real39,im39,real40,im40,real41,im41,real42,im42,real43,im43,real44,im44,real45,im45,real46,im46,real47,im47,real48,im48,real49,im49,real50,im50,real51,im51,real52,im52,real53,im53,real54,im54,real55,im55,real56,im56,real57,im57,real58,im58,real59,im59,real60,im60,real61,im61,real62,im62,real63,im63,real64,im64,real65,im65,real66,im66,real67,im67,real68,im68,real69,im69,real70,im70,real71,im71,real72,im72,real73,im73,real74,im74,real75,im75,real76,im76,real77,im77,real78,im78,real79,im79,real80,im80,real81,im81,real82,im82,real83,im83,real84,im84,real85,im85,real86,im86,real87,im87,real88,im88,real89,im89,real90,im90,real91,im91,real92,im92,real93,im93,real94,im94,real95,im95,real96,im96,real97,im97,real98,im98,real99,im99,real100,im100,real101,im101,real102,im102,real103,im103,real104,im104,real105,im105,real106,im106,real107,im107,real108,im108,real109,im109,real110,im110,real111,im111,real112,im112,real113,im113,real114,im114,real115,im115,real116,im116,real117,im117,real118,im118,real119,im119,real120,im120,real121,im121,real122,im122,real123,im123,real124,im124,real125,im125,real126,im126,real127,im127
TRAS,E3,126,97,23,0,-27,2,-27,3,-26,4,-24,5,-24,6,-24,8,-22,9,-21,10,-21,11,-20,11,-19,12,-18,13,-18,13,-19,14,-19,15,-20,14,-21,14,-22,11,-21,8,-21,6,-20,4,-18,2,-16,0,-15,-1,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,-21,-11,-20,-13,-20,-15,-21,-18,-20,-21,-20,-24,-18,-27,-15,-28,-13,-29,-11,-28,-10,-26,-9,-24,-10,-22,-11,-20,-13,-19,-14,-18,-15,-16,-17,-14,-19,-12,-20,-11,-21,-9,-23,-7,-24,-6,-24,-5,-26,-3,-27,-2,-17,0,-54,1,-53,2,-51,4,-50,6,-48,8,-47,12,-45,14,-43,17,-40,19,-39,20,-37,22,-35,24,-34,26,-34,27,-35,29,-35,30,-37,30,-39,28,-40,24,-41,19,-41,13,-38,8,-34,4,-31,1,-29,-3,-26,-6,-20,-13,-16,-19,-3,-4,-1,-2,0,-1,1,-1,0,0,-3,1,-9,0,-44,1,-42,-8,-40,-20,-38,-25,-38,-30,-39,-35,-38,-41,-36,-48,-32,-53,-26,-56,-22,-56,-18,-54,-17,-51,-17,-47,-18,-43,-20,-40,-23,-37,-26,-34,-29,-31,-32,-27,-35,-24,-37,-20,-39,-17,-42,-14,-45,-12,-47,-10,-50,-7,-51,-4,
TRAS,E3,126,97,23,0,7,17,8,16,9,14,11,14,12,13,12,12,13,11,13,9,13,8,14,7,15,6,16,5,16,4,17,4,19,4,20,5,20,6,19,7,18,10,16,12,13,12,11,12,9,12,9,12,8,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,16,0,16,-1,17,-2,18,-4,20,-6,22,-9,22,-12,21,-13,20,-14,18,-13,17,-12,17,-11,16,-10,16,-9,16,-8,16,-6,16,-5,17,-3,17,-1,18,0,18,2,19,3,18,4,18,5,18,6,18,4,11,14,35,15,33,16,31,18,29,20,27,21,26,22,24,23,21,24,18,25,15,27,14,29,12,30,10,32,9,34,8,36,9,38,10,38,13,37,16,34,20,30,23,25,23,21,22,18,23,14,23,11,24,1,26,-6,26,-2,4,-2,1,-1,-1,-1,-1,-1,-1,1,0,3,3,18,22,13,26,5,30,1,32,-2,34,-5,36,-9,40,-14,42,-19,42,-24,40,-27,37,-28,34,-27,32,-25,31,-22,31,-20,30,-17,30,-15,31,-12,32,-9,33,-7,34,-4,35,-1,36,2,36,4,36,7,37,9,37,11,36,
TRAS,E3,126,97,23,0,9,20,9,19,10,18,10,17,11,16,11,14,11,13,11,12,12,11,12,10,13,9,13,8,14,8,14,8,14,9,14,9,14,10,13,12,11,12,9,12,7,12,5,12,4,11,3,10,2,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,15,3,16,2,18,1,19,0,21,-2,23,-5,24,-8,23,-10,22,-11,21,-10,19,-9,19,-8,18,-7,18,-6,18,-4,18,-3,18,-1,18,0,19,1,19,3,20,4,20,5,20,6,21,7,21,9,22,4,12,14,42,15,40,16,37,17,35,18,34,19,32,19,29,20,27,21,25,22,22,23,21,24,19,25,18,26,17,27,17,27,18,27,19,26,22,23,24,20,25,16,26,12,25,9,23,6,22,3,21,0,20,-8,18,-13,16,-3,2,-2,0,-1,-1,-1,-1,-1,-1,1,0,4,3,22,21,17,25,10,30,6,32,3,35,0,38,-3,41,-7,44,-12,45,-17,44,-21,42,-22,39,-22,37,-20,35,-18,34,-16,34,-13,34,-10,34,-7,35,-4,36,-1,37,1,38,4,38,6,39,9,40,11,41,14,41,16,42,
TRAS,E3,126,97,23,0,7,11,8,10,8,8,8,6,8,5,8,4,8,2,8,1,8,0,8,-1,8,-2,8,-3,8,-4,9,-4,9,-5,10,-5,11,-5,13,-4,14,-2,14,-1,13,0,11,2,11,3,11,4,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,-4,22,-6,22,-7,22,-9,24,-11,26,-15,27,-18,27,-21,26,-22,23,-21,21,-20,20,-18,19,-16,19,-14,19,-12,19,-10,19,-7,19,-5,19,-3,19,-2,19,0,19,1,18,3,18,4,17,5,16,7,15,5,7,16,23,16,21,16,17,17,14,17,11,17,9,17,6,17,3,16,1,16,-2,16,-4,16,-5,16,-7,16,-8,17,-10,18,-11,19,-12,21,-12,23,-9,25,-6,26,-3,25,-1,23,1,23,3,22,6,21,9,19,16,16,21,2,4,0,1,-1,-1,-1,-2,0,-2,1,1,4,6,19,36,11,40,-3,43,-7,44,-11,45,-15,48,-20,51,-26,54,-32,53,-37,50,-39,46,-38,43,-35,40,-31,39,-27,38,-24,38,-20,37,-16,37,-12,37,-8,38,-4,37,-1,37,2,36,5,35,8,34,11,32,13,30,15,29,
TRAS,E3,126,97,23,0,-16,6,-14,7,-13,7,-11,8,-10,8,-8,8,-7,9,-6,9,-4,10,-3,10,-2,10,-1,10,-1,11,0,11,0,12,-1,12,-2,13,-3,13,-4,13,-5,12,-7,10,-7,9,-8,7,-9,6,-10,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-23,-5,-23,-7,-23,-9,-25,-11,-26,-14,-27,-17,-27,-21,-25,-23,-22,-24,-19,-24,-18,-22,-18,-20,-18,-18,-18,-17,-18,-15,-19,-13,-19,-11,-20,-9,-20,-7,-20,-5,-21,-4,-21,-2,-20,-1,-20,1,-20,2,-19,4,-11,3,-33,11,-30,12,-26,14,-23,15,-20,16,-17,17,-15,18,-12,18,-10,19,-7,19,-5,20,-3,20,-1,20,0,21,1,22,2,23,1,24,-1,26,-3,26,-7,26,-10,24,-12,21,-13,18,-15,15,-16,12,-18,9,-20,3,-21,-2,-4,-1,-2,-1,0,-1,1,-1,0,0,-2,1,-7,3,-39,16,-41,8,-44,-6,-45,-11,-46,-15,-48,-19,-50,-25,-52,-32,-51,-39,-47,-44,-43,-46,-39,-45,-36,-43,-35,-39,-35,-35,-35,-31,-35,-28,-36,-24,-37,-20,-38,-16,-38,-12,-39,-9,-39,-5,-39,-3,-39,0,-38,4,-37,7,-36,9,
TRAS,E3,126,97,23,0,4,-17,2,-16,1,-15,0,-15,-1,-14,-3,-13,-4,-12,-5,-11,-6,-11,-6,-10,-7,-9,-8,-9,-9,-9,-10,-9,-11,-9,-11,-10,-11,-12,-11,-13,-9,-15,-8,-16,-6,-15,-4,-15,-2,-14,-1,-14,1,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-4,17,-15,18,-14,20,-14,22,-14,25,-14,28,-12,31,-10,32,-7,31,-5,30,-3,28,-3,26,-4,25,-5,23,-7,22,-8,20,-9,19,-11,18,-12,17,-14,15,-15,14,-16,12,-17,11,-17,10,-18,9,-18,8,-19,1,-6,4,-18,3,-17,1,-15,0,-15,-1,-14,-2,-13,-4,-12,-4,-11,-5,-11,-6,-10,-7,-9,-7,-9,-8,-9,-9,-9,-10,-9,-10,-9,-11,-10,-11,-11,-11,-12,-9,-13,-8,-14,-6,-14,-4,-14,-3,-14,-1,-14,1,-14,6,-13,9,-12,1,-3,0,-1,-1,0,-1,0,-1,0,-1,-2,0,-4,4,-21,8,-20,14,-16,17,-15,19,-15,21,-14,24,-14,27,-13,29,-11,30,-9,30,-6,29,-5,27,-4,25,-5,23,-6,22,-7,20,-8,19,-10,18,-11,16,-13,15,-14,13,-15,12,-16,11,-17,10,-18,9,-18,7,-18,6,-18,
TRAS,E3,126,97,23,0,-16,-8,-16,-6,-16,-4,-15,-3,-14,-2,-13,0,-13,1,-12,2,-12,3,-11,4,-11,5,-10,6,-10,7,-10,7,-11,8,-11,8,-13,8,-14,7,-14,4,-14,2,-14,0,-12,-2,-12,-3,-11,-5,-11,-6,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-6,-7,-24,-5,-25,-4,-26,-2,-28,-1,-31,2,-33,5,-34,8,-34,10,-32,10,-30,9,-28,8,-27,6,-26,4,-25,2,-24,0,-23,-2,-22,-5,-22,-7,-21,-9,-19,-10,-18,-12,-17,-13,-16,-14,-15,-15,-13,-16,-12,-5,-4,-15,-10,-15,-8,-15,-7,-14,-5,-14,-4,-14,-3,-13,-1,-13,0,-12,1,-11,2,-11,3,-10,4,-10,5,-10,5,-10,6,-11,6,-12,7,-13,6,-14,5,-14,3,-14,1,-13,-1,-12,-3,-12,-4,-11,-5,-9,-7,-5,-11,-2,-12,-1,-3,0,-1,0,0,0,0,0,0,-2,-1,-3,-3,-15,-18,-11,-20,-7,-24,-4,-25,-2,-26,-1,-28,1,-30,4,-32,7,-33,9,-32,11,-30,12,-28,11,-26,9,-25,7,-24,5,-23,3,-22,1,-22,-1,-21,-3,-21,-5,-20,-7,-19,-9,-18,-10,-18,-11,-16,-13,-15,-14,-13,-15,-12,
TRAS,E3,126,97,23,0,1,18,2,16,3,15,4,14,5,13,5,11,6,10,6,9,7,8,7,7,8,7,8,6,8,5,9,5,9,6,10,6,9,7,9,9,7,10,6,10,4,10,3,10,1,10,0,10,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-9,21,-10,21,-12,21,-15,21,-18,22,-21,23,-24,22,-26,20,-27,17,-26,15,-25,14,-23,14,-21,15,-19,15,-18,15,-16,16,-14,17,-12,18,-11,19,-9,20,-7,20,-6,20,-4,20,-3,20,-2,21,-1,21,-1,11,0,37,1,35,3,32,5,29,7,27,8,25,10,22,11,20,12,17,13,16,14,15,14,14,15,13,16,12,17,12,17,12,18,14,17,16,16,18,14,20,11,20,8,20,5,19,3,19,0,19,-3,19,-11,16,-16,14,-4,2,-2,0,-1,-1,-1,-2,0,-1,1,2,1,7,5,42,-3,41,-15,41,-20,40,-25,40,-30,41,-36,43,-42,43,-48,41,-52,37,-53,32,-52,29,-49,26,-45,26,-42,26,-38,27,-35,28,-31,30,-28,32,-24,34,-21,36,-18,37,-15,38,-12,39,-9,40,-7,40,-4,40,-2,39,
TRAS,E3,126,97,23,0,11,14,12,13,12,12,12,11,12,10,13,8,14,7,14,6,15,5,16,4,16,3,16,2,16,1,17,0,18,0,18,0,19,1,20,2,19,4,18,6,16,8,14,9,12,9,11,8,9,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,2,17,1,18,0,19,-2,21,-4,23,-7,23,-9,22,-10,21,-11,19,-11,18,-10,18,-8,17,-7,16,-5,16,-4,16,-2,16,0,16,1,16,2,16,4,16,5,16,6,16,7,16,9,16,10,16,7,8,24,27,24,26,25,23,26,21,26,19,27,17,28,14,28,12,28,9,29,7,30,5,31,3,31,1,33,-1,34,-2,35,-3,37,-2,38,-1,39,2,37,6,34,10,31,13,28,14,26,14,22,15,19,18,12,22,4,26,0,5,-1,1,-1,-1,-1,-1,-1,-1,1,0,5,3,26,20,21,24,11,30,8,32,5,34,2,37,0,41,-4,44,-9,45,-13,44,-16,41,-17,39,-17,37,-15,34,-12,33,-10,32,-7,31,-4,31,-1,31,2,31,5,31,7,31,10,31,13,31,15,31,18,32,20,31,22,29,
TRAS,E3,126,97,23,0,12,-14,10,-14,9,-13,8,-13,6,-13,5,-12,4,-12,3,-11,1,-11,0,-11,0,-10,-1,-10,-2,-11,-2,-11,-2,-11,-2,-12,-2,-12,0,-13,1,-13,2,-12,3,-11,4,-9,5,-8,5,-8,6,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,17,-10,18,-9,19,-8,21,-8,24,-7,27,-5,28,-2,29,0,28,3,26,4,25,4,24,3,23,1,22,0,21,-1,20,-3,20,-4,19,-6,19,-8,18,-9,17,-11,17,-12,16,-13,15,-14,15,-14,14,-15,8,-8,26,-26,24,-25,21,-25,18,-25,16,-24,13,-23,10,-23,8,-22,6,-21,4,-20,2,-20,1,-20,0,-20,-2,-20,-3,-21,-3,-22,-2,-23,-1,-24,1,-25,4,-24,6,-22,8,-19,9,-16,10,-15,12,-13,14,-11,17,-4,17,1,3,0,0,0,-1,0,-1,0,-1,0,0,-3,3,-6,19,-31,25,-26,32,-20,35,-17,38,-14,42,-12,47,-10,52,-6,55,-1,55,4,53,8,50,10,48,10,45,8,43,6,42,3,41,0,40,-3,39,-6,38,-10,37,-13,36,-16,35,-19,34,-21,33,-23,31,-24,30,-26,29,-26,
TRAS,E3,126,97,23,0,-18,-13,-17,-12,-17,-10,-17,-9,-16,-7,-15,-5,-15,-4,-15,-2,-14,-1,-14,0,-13,1,-13,2,-13,2,-13,3,-14,3,-15,4,-15,3,-16,2,-16,-1,-15,-3,-14,-4,-12,-5,-11,-6,-10,-7,-10,-8,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,-13,-20,-11,-21,-10,-23,-9,-26,-8,-29,-6,-32,-3,-34,0,-35,3,-34,4,-32,4,-30,3,-28,2,-27,0,-26,-2,-25,-4,-24,-6,-24,-8,-23,-10,-22,-12,-21,-13,-21,-15,-20,-16,-19,-17,-18,-17,-18,-18,-17,-6,-5,-18,-13,-18,-12,-17,-11,-17,-9,-16,-8,-16,-6,-15,-5,-15,-3,-14,-2,-14,-1,-13,0,-13,1,-13,2,-13,3,-13,3,-13,4,-14,4,-15,3,-15,2,-15,0,-15,-2,-14,-3,-13,-4,-12,-5,-11,-7,-9,-8,-6,-10,-4,-12,-1,-3,0,-1,0,0,0,0,0,0,-2,-1,-4,-2,-19,-10,-17,-14,-13,-19,-12,-21,-10,-23,-9,-25,-8,-28,-6,-31,-4,-33,0,-33,2,-32,3,-31,3,-29,2,-27,1,-26,-1,-25,-2,-24,-4,-23,-6,-23,-8,-22,-10,-21,-12,-20,-13,-20,-15,-19,-16,-18,-17,-18,-18,-17,-19,-16,
TRAS,E3,126,97,23,0,-16,-14,-16,-13,-15,-12,-14,-10,-14,-9,-14,-7,-14,-6,-13,-5,-13,-3,-13,-2,-12,-1,-12,-1,-13,0,-14,0,-15,1,-16,1,-17,0,-17,-2,-17,-3,-17,-5,-15,-6,-13,-7,-12,-8,-11,-9,-10,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-11,-19,-10,-19,-9,-21,-8,-24,-7,-27,-5,-29,-3,-31,0,-32,2,-31,3,-29,3,-28,3,-27,1,-25,0,-25,-2,-24,-3,-23,-5,-22,-7,-22,-9,-21,-10,-21,-12,-20,-13,-20,-14,-19,-15,-18,-15,-17,-16,-16,-10,-9,-32,-28,-31,-26,-29,-24,-28,-21,-27,-19,-27,-16,-26,-14,-26,-11,-25,-8,-25,-6,-24,-4,-24,-2,-24,-1,-25,1,-26,2,-27,2,-29,2,-31,1,-32,-2,-32,-5,-31,-9,-29,-11,-26,-13,-24,-15,-22,-17,-19,-20,-12,-27,-7,-31,-1,-6,0,-3,0,0,1,0,0,0,-3,-1,-7,-3,-34,-19,-30,-26,-22,-35,-19,-38,-17,-41,-16,-45,-14,-50,-10,-56,-5,-59,1,-60,5,-59,7,-56,7,-53,5,-51,2,-48,-1,-47,-3,-45,-6,-44,-10,-43,-14,-41,-17,-40,-20,-40,-23,-38,-25,-37,-27,-36,-29,-34,-31,-33,-32,-31,
TRAS,E3,126,97,23,0,12,-10,11,-10,9,-10,7,-10,6,-10,4,-10,3,-10,2,-10,1,-10,0,-10,-1,-10,-2,-10,-3,-10,-4,-10,-4,-11,-4,-12,-4,-13,-2,-15,0,-15,1,-14,2,-13,3,-12,4,-11,5,-11,6,-11,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,1,22,3,23,5,24,7,26,9,27,12,27,15,26,17,24,18,22,18,20,17,20,15,19,13,19,11,19,9,19,7,19,5,19,3,19,1,19,-1,19,-3,18,-4,18,-5,17,-6,16,-7,16,-8,8,-6,26,-18,23,-18,20,-18,17,-19,13,-19,11,-20,8,-20,5,-19,3,-19,1,-19,-1,-19,-2,-19,-4,-19,-5,-19,-6,-20,-7,-21,-7,-23,-6,-25,-4,-27,-1,-28,2,-26,4,-25,6,-23,8,-21,10,-20,13,-19,19,-13,22,-8,4,-2,1,0,-1,0,-2,0,-2,-1,1,-3,6,-5,37,-21,40,-13,43,0,43,5,45,9,47,12,50,17,53,22,53,28,51,33,47,35,43,35,40,33,39,29,38,25,37,22,37,18,37,14,37,10,37,5,37,2,37,-2,37,-5,36,-8,35,-10,33,-13,32,-15,31,-16,
TRAS,E3,126,97,23,0,-1,17,0,17,1,16,2,16,3,15,4,14,5,13,6,13,7,12,8,12,9,11,9,10,10,10,10,10,11,11,11,12,11,13,9,15,8,16,7,15,4,14,3,14,2,13,0,12,-1,11,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-12,14,-12,13,-13,13,-15,13,-18,13,-20,13,-22,11,-23,8,-23,7,-22,6,-21,5,-20,6,-18,6,-17,7,-15,8,-14,9,-13,9,-12,11,-11,13,-10,14,-8,14,-7,15,-7,16,-5,16,-4,16,-3,17,-1,11,-2,35,-1,34,1,33,3,32,5,30,7,28,8,27,10,25,12,24,13,24,15,23,17,22,18,21,19,20,21,21,22,22,22,24,21,27,19,28,16,29,13,29,9,27,7,25,5,24,2,22,-2,21,-9,18,-14,15,-4,2,-2,0,-1,-1,-1,-2,0,-1,0,1,0,6,1,34,-5,33,-18,29,-21,28,-25,27,-28,27,-32,28,-36,27,-40,24,-42,20,-43,16,-42,14,-39,13,-36,13,-34,14,-31,15,-29,16,-26,18,-23,20,-21,22,-19,25,-17,27,-15,29,-13,30,-10,32,-8,32,-6,33,-5,34,
TRAS,E3,126,97,23,0,-19,-10,-18,-9,-18,-8,-17,-7,-17,-6,-17,-5,-16,-4,-16,-3,-16,-1,-15,0,-15,1,-14,2,-15,3,-15,3,-16,4,-17,4,-17,3,-18,2,-18,0,-17,-2,-16,-3,-14,-4,-13,-4,-12,-5,-12,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,-13,-10,-13,-11,-13,-12,-13,-14,-13,-17,-13,-20,-11,-23,-9,-24,-7,-24,-5,-23,-5,-22,-5,-21,-6,-20,-6,-19,-8,-18,-9,-18,-10,-17,-11,-16,-12,-16,-13,-15,-15,-14,-16,-14,-17,-13,-18,-13,-18,-13,-18,-12,-13,-6,-39,-19,-37,-17,-35,-15,-34,-13,-33,-12,-33,-10,-32,-7,-31,-5,-30,-2,-29,0,-29,2,-28,4,-27,6,-28,7,-29,9,-31,9,-32,9,-33,8,-34,6,-33,2,-31,-2,-29,-5,-26,-7,-25,-8,-23,-9,-21,-10,-16,-14,-12,-17,-2,-4,-1,-2,0,0,0,-1,0,0,-2,0,-6,0,-28,1,-29,-6,-27,-16,-26,-19,-26,-23,-27,-26,-27,-31,-27,-36,-24,-41,-20,-43,-16,-44,-13,-43,-12,-41,-12,-39,-13,-37,-14,-35,-16,-34,-18,-33,-20,-32,-23,-30,-25,-29,-28,-27,-30,-26,-32,-25,-34,-24,-35,-23,-36,-21,-36,-19,
TRAS,E3,126,97,23,0,-18,-3,-17,-2,-17,-1,-16,0,-14,2,-14,3,-12,4,-11,5,-10,6,-10,7,-9,8,-8,9,-7,10,-7,11,-8,12,-8,13,-9,12,-10,12,-11,11,-12,9,-13,7,-13,5,-13,3,-13,1,-13,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-15,-16,-14,-17,-13,-19,-13,-22,-12,-25,-11,-27,-9,-30,-6,-30,-4,-30,-2,-28,-2,-26,-3,-25,-4,-24,-6,-22,-7,-21,-8,-20,-10,-18,-11,-17,-13,-16,-14,-15,-16,-14,-16,-12,-17,-11,-18,-9,-18,-8,-18,-7,-12,-2,-36,-6,-34,-4,-32,-2,-31,0,-29,3,-27,5,-26,7,-23,9,-21,11,-19,13,-18,16,-16,17,-15,19,-14,20,-13,22,-14,23,-14,24,-16,25,-18,24,-21,22,-24,19,-25,15,-25,11,-25,8,-24,5,-24,1,-23,-6,-24,-12,-5,-3,-2,-2,0,-1,1,-1,0,0,-3,0,-8,-1,-39,-7,-37,-15,-32,-28,-30,-32,-28,-36,-27,-40,-27,-45,-24,-51,-20,-55,-15,-57,-10,-57,-7,-54,-7,-51,-8,-47,-10,-44,-12,-41,-14,-39,-17,-37,-20,-34,-23,-31,-26,-28,-29,-26,-31,-23,-33,-21,-34,-19,-36,-16,-36,-13,-37,-11,
TRAS,E3,126,97,23,0,-18,-14,-17,-13,-17,-12,-17,-11,-17,-9,-17,-8,-16,-7,-16,-6,-16,-5,-16,-4,-16,-3,-16,-2,-17,-1,-17,-1,-18,-1,-19,-2,-19,-2,-19,-4,-18,-5,-17,-7,-15,-8,-13,-8,-11,-8,-10,-8,-9,-9,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-10,-11,-10,-12,-10,-14,-10,-15,-9,-18,-8,-20,-6,-22,-4,-23,-2,-23,-1,-22,-1,-21,-1,-20,-2,-19,-3,-18,-3,-18,-5,-18,-6,-17,-8,-17,-9,-17,-11,-16,-12,-16,-13,-15,-14,-15,-16,-15,-17,-15,-17,-15,-11,-9,-35,-28,-34,-26,-34,-24,-33,-22,-33,-20,-33,-18,-32,-15,-32,-13,-31,-10,-31,-8,-31,-6,-31,-4,-31,-3,-32,-1,-33,0,-34,0,-36,-1,-37,-3,-37,-6,-35,-9,-32,-12,-28,-14,-25,-15,-23,-15,-20,-17,-17,-19,-10,-22,-4,-25,-1,-5,0,-2,0,0,0,-1,0,0,-2,0,-5,-1,-26,-7,-25,-12,-21,-19,-20,-23,-19,-26,-19,-29,-18,-34,-16,-38,-13,-42,-8,-43,-4,-43,-2,-42,-1,-40,-2,-39,-4,-37,-5,-35,-7,-34,-10,-33,-13,-32,-16,-31,-19,-31,-22,-30,-24,-30,-27,-30,-29,-30,-32,-29,-33,-28,-34,-27,
TRAS,E3,126,97,23,0,0,27,0,26,1,25,2,24,3,23,3,22,4,21,5,20,7,19,8,18,8,18,9,17,9,17,10,17,11,18,11,19,9,21,7,22,4,22,1,21,-1,19,-2,17,-3,16,-4,15,-6,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,4,-11,18,-11,18,-12,18,-14,18,-17,18,-20,18,-23,17,-25,15,-25,13,-24,13,-23,12,-21,13,-20,13,-18,13,-16,15,-15,16,-13,17,-12,18,-10,20,-8,21,-7,22,-6,24,-5,25,-3,26,-3,26,-3,26,0,16,1,54,1,52,2,50,4,48,5,46,7,44,9,42,10,40,12,38,14,36,16,34,17,34,18,33,20,33,21,33,22,35,21,37,18,40,14,42,9,42,4,40,0,37,-3,34,-6,31,-10,28,-13,26,-22,19,-25,15,-5,2,-2,0,0,-1,-1,-2,0,-1,1,2,1,6,7,37,-1,37,-15,36,-19,35,-23,36,-26,37,-31,38,-37,38,-43,36,-46,33,-47,29,-46,27,-44,26,-40,26,-36,26,-33,27,-30,29,-26,32,-23,35,-20,37,-17,40,-14,42,-11,44,-9,47,-6,49,-4,51,-1,52,1,52,;
TRAS,E2,126,97,23,0,-19,19,-18,19,-18,18,-17,17,-17,17,-16,17,-14,17,-13,17,-11,17,-10,17,-9,17,-8,17,-8,18,-8,18,-8,19,-9,19,-11,19,-12,18,-14,16,-15,13,-15,10,-14,8,-13,6,-13,5,-13,4,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-6,4,-6,4,-6,3,-7,4,-8,4,-9,5,-10,5,-12,4,-12,4,-12,4,-13,4,-13,4,-13,5,-13,6,-13,7,-13,8,-13,9,-13,10,-14,11,-14,13,-15,14,-15,15,-16,17,-17,18,-17,19,-18,20,-13,10,-40,35,-39,34,-37,33,-36,33,-35,32,-33,31,-30,31,-28,31,-26,31,-24,31,-21,31,-19,32,-17,33,-17,33,-16,35,-17,36,-19,36,-22,36,-25,34,-28,29,-29,24,-28,19,-27,15,-26,11,-25,8,-25,5,-24,-5,-22,-10,-4,-3,-2,-2,0,-1,0,-1,0,-1,-1,0,-2,2,-7,10,-10,9,-12,7,-12,7,-13,7,-14,7,-15,8,-17,8,-20,8,-22,7,-23,6,-24,6,-24,6,-24,7,-25,8,-25,10,-25,12,-26,14,-26,15,-26,18,-27,21,-28,23,-29,25,-30,28,-31,30,-33,33,-34,35,-35,36,
TRAS,E2,126,97,23,0,-9,24,-8,23,-7,21,-6,21,-5,20,-3,19,-2,19,-1,18,1,17,2,17,3,16,4,16,5,15,6,15,6,15,7,16,7,17,6,18,4,17,1,17,0,16,0,15,-1,14,-2,14,-3,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2,13,-4,14,-5,15,-6,15,-10,16,-13,17,-16,16,-18,15,-19,13,-19,12,-19,11,-18,11,-17,11,-16,12,-15,13,-14,14,-14,15,-13,16,-12,18,-12,20,-11,21,-10,22,-10,22,-10,23,-10,24,-10,25,-5,15,-13,50,-12,48,-11,45,-10,43,-7,41,-5,40,-3,39,0,37,2,35,4,33,6,32,8,31,10,30,12,30,14,29,15,30,16,31,16,33,14,34,11,33,7,33,4,31,2,29,0,27,-3,26,-7,26,-14,22,-19,19,-4,3,-2,0,-1,-1,-1,-1,-1,-1,1,0,3,3,14,18,10,21,1,26,-3,28,-6,29,-8,31,-13,34,-20,35,-25,35,-29,34,-32,31,-33,28,-33,26,-32,25,-30,25,-28,26,-26,27,-25,29,-23,31,-21,34,-19,38,-17,40,-16,42,-14,44,-15,46,-14,48,-14,49,-13,49,
